device_id,device_type,ip_address,mac_address,protocol,src_port,dst_port,packet_size,session_duration,failed_login_attempts,dns_requests,outbound_connections,lateral_movement_flag,traffic_volume,port_scan_flag,malware_comm_flag,brute_force_flag,time_of_day,peak_hour,anomaly_score,threat_type,action_taken
122f4ef0-4ec3-4684-a8be-7e259724f03e,Mobile,192.168.164.88,b2:6d:a5:17:90:5c,ICMP,9304,5775,1367,24.04,15,5,19,1,433.29,1,0,0,Night,1,0.777,Malware,Throttle
f4fd1067-047d-48fd-a0db-5a8abdc6cc8b,Mobile,192.168.52.20,5a:b5:af:b1:7f:24,TCP,43271,4723,307,52.06,6,36,24,0,464.96,0,1,0,Evening,1,0.345,Port Scan,Block
206ee354-23d9-4ae0-97f6-33d56bbd5d80,Laptop,192.168.187.76,16:62:2d:ff:3c:b6,ICMP,58593,5927,168,272.2,4,41,20,1,520.61,1,0,1,Morning,0,0.304,Data Exfiltration,Throttle
e53e140a-2046-41fd-8bd3-c39fe37afe1f,Mobile,192.168.53.177,6e:34:ab:b4:59:92,TCP,41884,1089,700,245.83,12,23,19,1,469.8,0,1,1,Morning,0,0.76,Lateral Movement,Throttle
06c1f63e-db81-4090-b202-a182f74d9153,IoT,192.168.255.150,ca:c0:7d:9e:56:96,TCP,41632,3073,350,240.73,0,43,3,1,497.31,1,0,1,Morning,1,0.98,DNS Tunneling,Allow
64b10230-b9cb-4b4c-8a57-0bcc8b5ce883,Server,192.168.38.218,2a:b6:ef:5d:96:d3,TCP,35862,7027,1459,170.01,14,41,23,0,527.81,1,1,0,Morning,0,0.461,Brute Force,Throttle
a80debf3-7205-4b97-bec1-55eedcb80664,IoT,192.168.37.182,7e:6d:21:ee:ec:13,TCP,29240,951,452,131.5,3,51,12,1,640.75,1,0,1,Evening,0,0.991,Brute Force,Block
9128f3dd-f5f8-4be4-a524-b3c8617c8909,Server,192.168.42.53,02:ae:06:f1:dd:0c,ICMP,11420,2788,757,188.22,12,60,22,1,69.06,0,1,1,Evening,1,0.619,Malware,Allow
0b276c57-a48b-4ec8-a0e9-bc515fc5212b,IoT,192.168.237.47,59:fd:fb:d1:5d:72,UDP,25421,4536,542,253.62,2,35,0,0,598.87,0,1,0,Night,1,0.923,Malware,Allow
e4510416-4aa8-41a7-9e47-d6e7620e7506,IoT,192.168.235.36,50:fa:31:e5:42:0e,TCP,28111,2635,229,155.38,6,15,1,1,284.97,1,0,0,Afternoon,0,0.215,DNS Tunneling,Allow
694b72a0-6749-4708-a1a2-df9184001564,Mobile,192.168.209.145,fe:c6:fd:38:a4:36,ICMP,15469,5226,1266,192.88,14,21,3,0,573.34,1,1,1,Afternoon,1,0.506,Port Scan,Throttle
0937422a-71fb-489a-9d29-ee5bc2fa1910,Mobile,192.168.159.217,a8:57:7c:d1:55:56,UDP,37490,1886,282,76.2,6,4,19,0,407.3,0,0,0,Afternoon,0,0.134,Port Scan,Block
c6cb926c-2c10-4c1e-a15b-80b56b2516b5,Mobile,192.168.42.75,b9:42:9f:6b:b9:14,UDP,35254,1012,564,97.11,13,30,20,0,607.56,0,1,1,Evening,0,0.146,Normal,Block
25b85066-db27-4ad3-9d92-719ca6c9737f,IoT,192.168.17.140,c4:88:41:d4:f2:0c,ICMP,45313,4384,286,234.52,12,37,21,1,605.34,1,0,0,Evening,1,0.916,Malware,Block
da005722-6aaa-4623-a840-939b0a1c16f3,Mobile,192.168.139.72,0b:cd:5a:f1:b3:9c,UDP,12518,4925,161,297.99,5,41,22,0,239.11,1,0,1,Morning,1,0.566,DNS Tunneling,Throttle
1b7e3729-0567-498b-826a-8365bec49325,Laptop,192.168.191.90,3c:92:4f:85:e5:52,UDP,44751,6686,1307,241.68,13,14,12,1,86.25,0,0,0,Evening,1,0.445,DNS Tunneling,Block
5f8380de-bc2f-44cf-a557-c089798ab9d8,IoT,192.168.55.197,01:ff:f4:87:0f:e4,TCP,5740,1397,118,219.66,3,58,4,1,674.93,1,1,1,Night,1,0.331,DNS Tunneling,Throttle
3e0b069f-3be8-4172-94a0-c67561a8d9ae,Mobile,192.168.90.243,25:dc:c0:3f:e0:55,ICMP,12279,1012,209,85.47,9,8,1,0,663.93,0,1,1,Evening,1,0.999,DNS Tunneling,Block
fe590f9f-5dc9-41d3-b0e6-dcac1bc6ae6d,IoT,192.168.4.243,92:33:21:ae:49:ae,UDP,61099,845,1170,142.76,1,22,24,1,6.03,0,1,1,Night,1,0.51,DNS Tunneling,Throttle
79fc9f4e-d152-4b18-98a9-d5251ae71450,Laptop,192.168.23.87,9e:53:b4:d0:96:73,TCP,4557,879,780,104.42,11,54,22,0,273.53,1,1,0,Night,1,0.802,Normal,Block
2dd9e1dd-2e61-41ca-8044-99c9d6d89150,Mobile,192.168.234.46,0e:34:bc:90:cd:eb,TCP,22444,359,590,178.02,15,37,14,1,434.74,0,1,1,Evening,1,0.426,Lateral Movement,Allow
97576e2d-76a1-4d6a-95b1-342885cd9498,Mobile,192.168.117.31,3d:75:76:2c:30:b3,ICMP,46372,7202,75,82.91,3,29,15,1,119.26,1,0,1,Night,1,0.048,Data Exfiltration,Block
daf0d692-1938-4b28-8ee5-c2bec52cdea0,IoT,192.168.43.17,4b:35:e8:ce:bc:09,TCP,19537,3552,159,27.08,3,1,17,0,111.46,1,0,0,Morning,0,0.922,DNS Tunneling,Allow
4da9f5e6-eb4f-4936-85f2-cc1d2c848fb8,Mobile,192.168.191.139,de:f3:be:54:2f:d9,UDP,23773,6860,878,20.27,0,45,23,0,548.07,0,0,1,Morning,0,0.187,DNS Tunneling,Allow
adf69b1f-cd31-465e-8afc-93db9c2d2924,Server,192.168.48.61,62:22:5a:1a:2a:c3,TCP,3385,4564,1103,231.51,11,26,25,0,302.84,0,1,0,Evening,0,0.456,Data Exfiltration,Allow
be7e98fc-f67b-4fba-b79b-75c236636641,Mobile,192.168.37.28,ab:c8:1b:4e:a9:3f,ICMP,36849,6223,625,16.94,12,58,0,1,609.74,0,1,1,Night,1,0.054,Brute Force,Throttle
d4298bcb-c023-4c74-91de-0b9da948ced1,Server,192.168.210.189,d4:80:ff:94:41:10,UDP,64483,2791,249,27.02,7,7,11,0,659.33,1,1,0,Morning,1,0.125,Malware,Throttle
53815ae0-22c6-4a16-a058-8dd7aa714ea9,IoT,192.168.226.4,9e:cd:a7:3a:da:31,UDP,57716,3888,1286,251.09,8,12,15,1,245.14,0,0,0,Evening,0,0.062,Brute Force,Allow
1bc0be71-e22c-4f09-be56-9acd649b3560,Mobile,192.168.205.140,9c:a5:94:0a:ef:ae,ICMP,2668,5225,1198,68.27,2,29,3,1,355.17,0,0,1,Afternoon,1,0.407,Malware,Block
10459249-b1b1-4f05-96d0-642533cdec71,IoT,192.168.223.89,6e:c6:11:37:2b:49,TCP,52385,7585,807,129.94,7,35,7,1,253.85,1,0,1,Night,0,0.786,Normal,Block
6a8bbda6-df0f-4c07-8efc-c45db094fae7,Mobile,192.168.104.226,42:af:21:b9:09:88,ICMP,49975,993,300,91.62,9,2,17,1,191.43,1,1,0,Morning,0,0.406,Data Exfiltration,Throttle
5a76ee0a-7c45-4853-b68f-9a6727b0250e,Laptop,192.168.90.248,ab:32:e8:7e:9b:21,ICMP,32094,7778,1472,104.29,2,32,22,0,311.39,0,1,1,Morning,0,0.406,Port Scan,Allow
01518ec7-018f-4cfa-9c37-3f4285b6022d,Server,192.168.176.63,ff:2e:73:ab:56:cf,UDP,33268,775,952,67.66,5,24,18,0,542.44,0,1,1,Evening,0,0.093,Normal,Allow
80329425-c336-4454-b169-4cb80ffc458f,Laptop,192.168.48.105,e8:11:7a:ff:75:ee,ICMP,45125,6522,693,26.89,9,58,8,0,12.84,1,0,1,Night,1,0.813,Malware,Throttle
9b1a2621-612c-49c7-94cf-d03be50d91ae,Server,192.168.246.11,a6:e9:c3:fe:80:f7,UDP,16550,6145,670,246.1,3,46,3,1,191.71,1,1,0,Evening,1,0.245,Malware,Allow
5199f0e0-27ef-4d9b-98d3-a68c80054a04,Mobile,192.168.146.36,cb:b4:fd:56:5d:13,TCP,43107,6737,755,237.6,11,58,16,1,35.72,0,1,0,Morning,1,0.011,Brute Force,Allow
6345a47e-7a7c-42d8-8650-bf35c06859a1,IoT,192.168.83.82,64:6c:06:33:6d:46,TCP,60566,7904,890,233.11,0,40,7,1,620.64,0,1,1,Night,0,0.404,Brute Force,Allow
6bb7e72f-87c4-4f85-8526-d70fab97a9f6,IoT,192.168.76.197,fb:74:60:18:92:60,TCP,19217,637,462,266.8,1,9,19,0,477.78,1,0,0,Afternoon,1,0.253,Normal,Allow
5b6a8001-fe97-435f-b697-37cf7b698bea,Server,192.168.4.241,74:38:a9:16:66:c4,TCP,16686,4236,592,47.13,12,39,23,1,422.36,0,1,1,Evening,0,0.87,Data Exfiltration,Allow
7def74ab-017f-4845-892a-9dd48d96a453,Server,192.168.209.7,82:77:de:a0:1e:12,ICMP,28940,4610,932,13.8,15,33,22,1,141.87,1,0,1,Night,0,0.778,Data Exfiltration,Block
b0089b81-c7e5-4d7c-ac9c-da4ee18b0afa,IoT,192.168.215.191,c3:b5:21:0e:95:18,ICMP,25036,3752,1101,174.03,1,21,17,0,214.08,1,1,1,Afternoon,0,0.945,Brute Force,Allow
13a6bb54-2de2-4625-b04d-e63cdb38ef52,Laptop,192.168.253.215,81:b9:87:c8:09:cc,TCP,26572,5731,1166,55.04,2,3,6,0,99.56,1,1,0,Night,0,0.0,Port Scan,Block
e0ab4ae0-f6eb-4244-887c-910346cf45de,Mobile,192.168.30.245,08:9a:3e:af:0a:8e,ICMP,36713,6508,1333,248.29,10,55,4,0,63.99,0,1,0,Morning,1,0.657,Data Exfiltration,Block
f7384ef0-459c-4066-9d37-9d74dcd41f8a,Laptop,192.168.81.102,65:a0:f7:a2:c3:0e,UDP,48389,5004,614,217.29,5,9,6,0,468.53,0,1,1,Afternoon,0,0.481,Port Scan,Throttle
5c039d39-7ea2-4756-874f-adaee021e91d,Mobile,192.168.121.55,14:86:57:46:a0:b5,TCP,26201,7697,220,188.56,3,47,25,0,426.64,1,0,0,Morning,0,0.994,DNS Tunneling,Allow
a5dde318-4ba8-411b-a339-6313ed82ef34,Laptop,192.168.32.208,84:9a:d5:c3:9e:48,UDP,7703,527,739,134.72,10,4,18,0,361.09,1,1,0,Night,1,0.448,Lateral Movement,Allow
a93dfa71-1557-453c-bba4-7210122d1c04,Mobile,192.168.71.76,de:c6:af:e0:0e:52,UDP,15173,1133,737,121.83,2,10,4,0,601.31,1,0,0,Morning,0,0.197,DNS Tunneling,Block
91d63500-1ef2-49f5-a08f-9a9c64ef0f1e,IoT,192.168.132.177,ad:b7:a2:23:df:e7,UDP,10569,5223,574,215.6,3,11,12,0,455.52,1,1,1,Morning,0,0.503,Malware,Allow
d3b62ec6-f9d8-4c33-ab91-d7e1ec79bef1,IoT,192.168.195.46,95:cf:30:73:d0:31,TCP,42085,2389,227,25.37,2,50,7,0,619.9,1,0,1,Night,0,0.5,Normal,Throttle
aa54aa05-7790-4f60-9f5c-cfb46fce3211,Mobile,192.168.85.38,98:33:79:40:69:26,UDP,42343,4071,778,113.35,11,23,7,0,665.17,0,1,1,Morning,1,0.336,Port Scan,Allow
22dc126f-3dca-40e7-8954-016c96def8d8,Server,192.168.238.178,a0:1f:76:40:9b:f9,ICMP,4704,1833,514,73.35,14,57,18,1,335.44,1,1,0,Afternoon,1,0.228,Data Exfiltration,Block
ab3a91af-1105-4748-a36f-b8cb693aa5d3,Server,192.168.116.59,30:a8:a8:3a:7f:1b,TCP,64786,2078,1179,125.59,9,18,24,0,180.52,1,1,0,Evening,1,0.378,Data Exfiltration,Block
d0bf0fe9-bcb8-4d3c-ba56-6c8c40edcd96,Laptop,192.168.224.206,21:17:4f:ac:1d:2b,TCP,56408,7164,899,63.02,7,15,0,1,50.32,0,1,0,Morning,1,0.783,Brute Force,Allow
d84de2e6-a483-47a3-8ff0-6132cbe8f9a2,Mobile,192.168.0.117,35:e5:94:c5:2c:92,TCP,10541,4555,1233,94.93,5,36,0,0,620.36,0,0,0,Afternoon,0,0.328,Normal,Allow
ea6d5f36-690b-436f-8e6a-15b66ea8c47e,Server,192.168.31.233,1b:2d:0e:08:d6:43,ICMP,60496,3252,693,158.14,13,30,2,0,636.84,1,1,1,Afternoon,1,0.58,Data Exfiltration,Allow
5e502481-0d81-4012-92d2-3e2dc451383b,Mobile,192.168.181.98,4c:25:e4:de:9f:c2,TCP,21341,462,1123,248.53,14,18,23,1,649.19,0,0,0,Afternoon,1,0.116,Port Scan,Allow
193c7f83-1c2f-4e39-b3d1-53b1a02b41c5,Laptop,192.168.75.11,c2:9d:7f:13:15:be,ICMP,46479,2371,571,274.47,8,38,19,1,36.46,0,0,0,Afternoon,1,0.325,Malware,Throttle
63edadf9-98aa-4fe0-975c-9ba934f747a4,Laptop,192.168.48.156,89:05:3c:2a:96:81,TCP,44271,683,1226,61.43,14,28,11,1,82.78,1,1,1,Evening,0,0.532,Normal,Allow
f9eebb21-9a0d-431b-99ce-ce7fe4c81791,Mobile,192.168.43.100,fa:f3:3c:15:3c:cd,UDP,24878,7413,187,3.28,8,11,9,1,513.75,1,1,0,Evening,0,0.224,Data Exfiltration,Allow
05025c2d-7ceb-42b7-9a4f-afcc830d6ac9,Laptop,192.168.236.138,a2:54:09:5b:af:a8,UDP,26927,5308,785,74.45,7,12,5,0,14.61,1,1,0,Night,1,0.76,Port Scan,Allow
b4681876-32c8-47e7-b65d-32c34f953fda,Server,192.168.239.16,2b:cf:9d:5a:28:dc,TCP,60744,1087,252,134.09,1,53,1,1,505.01,1,1,0,Morning,1,0.039,Normal,Allow
bf79fa72-7615-42c8-85a6-95b1c77698da,Laptop,192.168.200.216,55:ab:d5:9b:62:0c,TCP,27825,2713,583,161.91,3,17,14,1,185.94,1,1,1,Morning,0,0.002,Malware,Allow
95f47b60-8d06-4198-84d8-0299aacdee02,Server,192.168.216.30,39:e7:4f:81:16:b7,UDP,24345,2227,1407,244.06,15,54,7,1,384.72,0,0,1,Morning,1,0.509,Brute Force,Block
35ba8bb1-2a07-45d6-9131-1804f741db3f,IoT,192.168.31.63,59:27:6d:d6:e3:07,UDP,38668,6733,561,139.49,11,18,9,0,8.42,0,0,0,Evening,0,0.291,Normal,Throttle
9d20d600-d5da-47a9-9b26-aadfe0674362,Server,192.168.23.232,e2:5a:e8:a8:72:43,ICMP,53193,7836,549,156.82,0,51,8,1,641.11,1,1,1,Night,0,0.774,Malware,Allow
5e8f0bc2-33aa-4e11-a169-a16f51b5e66c,Laptop,192.168.154.37,a0:33:00:f7:5c:32,UDP,15382,7911,1194,61.28,1,9,22,1,55.79,1,1,0,Morning,0,0.985,DNS Tunneling,Throttle
793ba151-d129-4745-8279-c00f9ab97fab,Laptop,192.168.52.163,ec:f5:e9:9c:24:57,TCP,55594,3973,1252,20.38,15,18,3,0,420.33,0,0,1,Evening,1,0.877,DNS Tunneling,Allow
37b2f4d9-2950-4b57-8d11-f2676488c4ff,Mobile,192.168.82.135,37:18:bc:26:dc:62,UDP,14420,569,1087,297.22,8,4,20,0,538.89,0,1,0,Morning,1,0.296,Port Scan,Allow
c33514a0-7f0b-4ec0-9e0e-d2b3a5dfc982,Laptop,192.168.33.199,84:e1:96:77:a8:fb,ICMP,47398,6742,569,263.9,2,28,10,1,623.66,1,0,1,Evening,0,0.271,Port Scan,Throttle
a78137db-7132-4978-a4be-f8c23f718787,Laptop,192.168.157.110,57:25:11:4f:71:9e,UDP,59236,7845,669,15.69,0,18,22,1,580.81,1,1,1,Night,1,0.866,Lateral Movement,Throttle
2e96e20b-a314-4162-87e9-8fc7ca467f69,Mobile,192.168.50.11,15:6c:83:fa:1f:73,TCP,4132,3778,490,82.37,5,17,5,1,61.39,0,0,1,Evening,1,0.324,Malware,Throttle
268242aa-2b22-4b3f-98f5-1df8feb5e435,Server,192.168.62.168,c5:f7:a0:aa:93:ec,UDP,58971,8020,762,57.34,0,9,10,1,574.84,0,0,1,Afternoon,0,0.587,Malware,Allow
08a666dc-e7c0-4538-b4a5-ccb253bd6427,Laptop,192.168.163.4,0b:bb:41:25:df:cd,UDP,9693,4556,240,19.32,13,35,7,1,581.59,0,1,0,Afternoon,1,0.242,DNS Tunneling,Allow
cc2234a0-480c-4c8c-953c-b1f4aeea44b5,Mobile,192.168.199.141,c1:6d:f1:93:f4:8c,TCP,1970,2173,1002,138.02,1,21,18,0,588.66,0,0,0,Afternoon,1,0.036,Lateral Movement,Block
9a0e532c-16a8-4520-8ed0-e7caee4e2715,Laptop,192.168.189.111,96:4e:5d:ed:cf:30,UDP,15169,6818,561,222.32,1,15,19,0,560.0,0,1,0,Night,1,0.694,Malware,Throttle
586481d0-3634-4b16-a6ac-038d2e3b838d,Laptop,192.168.77.15,dd:93:11:91:61:be,UDP,13747,6537,623,45.92,11,34,23,1,408.75,0,0,0,Evening,0,0.117,Brute Force,Throttle
48d87c33-4bd8-42c1-87a5-9cafe08c8dd6,Server,192.168.93.173,84:4b:57:d9:8a:fa,TCP,27260,1932,159,102.39,8,17,5,0,24.04,0,0,1,Evening,1,0.016,Data Exfiltration,Allow
e579c9ed-d63c-463b-a3c4-6c50297f09a9,Server,192.168.25.81,14:d3:50:c2:e9:25,TCP,17787,5491,834,20.5,14,36,15,0,95.29,1,0,0,Morning,1,0.796,Data Exfiltration,Block
f5118909-2b7f-48eb-b1d5-ce5fcc4e643b,Server,192.168.42.204,99:bf:75:73:df:01,ICMP,12770,1704,669,72.93,3,4,1,1,446.62,1,1,1,Morning,1,0.797,Data Exfiltration,Throttle
1cd676a4-e16f-4c52-a5df-b49ec200754b,IoT,192.168.175.27,58:79:55:34:e2:93,ICMP,27501,319,1324,238.47,1,29,6,0,612.04,0,1,1,Afternoon,0,0.1,Normal,Allow
e6ee9fce-0153-436a-b190-406e103ef60b,Mobile,192.168.102.54,c6:f9:24:76:06:7a,TCP,46856,3531,70,83.22,11,50,0,1,136.07,1,0,0,Afternoon,1,0.232,Normal,Block
6425edf2-2a87-4193-8945-aab9be9867c2,Laptop,192.168.203.15,20:68:ef:f5:2c:ba,ICMP,6410,1832,1410,46.93,12,52,0,0,197.37,0,0,0,Afternoon,1,0.274,Brute Force,Block
667a4d46-add8-4a43-91e8-af95237a2b27,Mobile,192.168.202.250,e8:c7:72:94:4f:11,ICMP,56635,4288,1132,276.87,6,50,24,0,512.85,0,1,1,Afternoon,1,0.7,Lateral Movement,Block
5640d87d-baca-4650-9533-b404e0bf97aa,Mobile,192.168.120.36,08:20:62:9d:5e:54,TCP,54771,5012,660,137.89,3,5,6,0,686.5,1,1,0,Night,1,0.968,Data Exfiltration,Allow
d4f52511-44bb-4b00-a3a0-fb3dac075b1b,Mobile,192.168.240.212,84:c7:fc:72:29:89,ICMP,23268,236,1179,89.93,0,58,24,0,233.63,1,1,1,Night,1,0.503,Malware,Throttle
f06f33f8-dbdb-4630-9d8c-ebc62c98c9bd,IoT,192.168.235.196,a6:ef:86:2a:e7:e6,UDP,7842,995,1093,25.6,15,58,8,1,666.21,0,1,0,Night,1,0.707,Normal,Throttle
4de6cc94-9896-4e63-a126-f56895436566,Laptop,192.168.66.45,00:24:a9:7a:6e:3c,UDP,34499,6427,943,9.59,2,2,2,0,340.93,0,0,0,Evening,1,0.013,Data Exfiltration,Throttle
a2d44aee-19cb-48aa-a7ee-7891d5194649,IoT,192.168.52.8,49:54:9d:11:ed:c1,UDP,41012,358,456,169.12,9,33,17,1,72.21,1,0,0,Afternoon,1,0.704,Malware,Allow
288b836f-3f5b-4e5f-9040-4dcbe93a2699,Mobile,192.168.36.30,83:b3:8a:82:d7:b1,UDP,37216,7744,469,166.15,13,15,1,0,551.26,0,0,1,Evening,1,0.436,DNS Tunneling,Block
350d4bc3-ec97-49e7-a7d4-7de52b490653,Server,192.168.125.21,f3:9c:ac:47:2a:0c,ICMP,16731,7661,299,30.46,5,21,5,1,385.3,1,0,1,Night,1,0.35,Malware,Allow
7072736e-6072-4209-af9d-77ab6bd6f777,Mobile,192.168.197.62,4a:d9:c6:ab:8e:73,ICMP,17703,6619,1197,76.89,1,17,0,1,695.24,0,1,1,Night,0,0.045,Port Scan,Block
e09e1c41-4d00-4b35-ad35-5b5931b1d9ad,Mobile,192.168.41.153,06:50:6b:d9:59:a1,UDP,42160,424,924,60.05,2,34,5,1,35.47,0,0,1,Night,1,0.193,Port Scan,Allow
64ec02d7-c265-4c88-8da7-494a973ddfcf,Mobile,192.168.153.153,aa:44:54:56:92:73,UDP,18760,5521,994,285.7,5,20,15,0,241.72,1,1,0,Morning,0,0.954,DNS Tunneling,Allow
1b879a40-8131-4d0a-8e40-5d30be8a37e3,Mobile,192.168.105.72,e5:48:6f:43:e8:88,UDP,13450,4169,368,171.43,11,14,7,0,335.8,0,1,0,Evening,1,0.535,Port Scan,Throttle
c7fd6af1-59e3-4756-be69-d2f642da1e99,IoT,192.168.233.121,13:0f:b4:b3:83:9e,UDP,16884,1402,308,105.67,4,56,3,1,245.36,1,1,1,Night,1,0.715,Port Scan,Block
75d63400-d27d-40ff-b072-e12c91494b77,IoT,192.168.137.159,94:e2:99:ac:5b:91,UDP,39036,2557,899,195.4,8,8,3,0,652.79,1,1,0,Afternoon,0,0.703,Data Exfiltration,Allow
71643ca1-9fbb-4612-8943-0ff7ed374d9b,Laptop,192.168.249.40,4f:a0:c1:94:da:60,TCP,40600,5037,413,112.02,3,48,17,0,155.67,0,0,0,Night,0,0.68,Normal,Block
9ea12e3f-394d-43d3-a006-3ff170c594d6,Server,192.168.250.30,a6:8a:00:d0:e6:bb,UDP,3628,6620,164,136.81,9,32,20,1,689.61,0,0,0,Afternoon,1,0.731,Port Scan,Throttle
a975de50-26d7-4367-8ef1-3e218f49ba78,Laptop,192.168.78.96,c6:77:35:e6:d2:6a,TCP,18338,4296,1338,70.16,4,8,18,0,339.7,0,0,1,Night,1,0.524,Malware,Throttle
ac73b7b2-6d27-4c49-8c69-70ffd1292fd9,Server,192.168.127.128,0b:98:06:01:48:d6,TCP,44915,6193,917,56.49,13,31,1,1,608.92,0,0,1,Night,0,0.628,Normal,Allow
d788a062-f863-4b94-93fa-c4d63028632d,IoT,192.168.41.242,fd:8c:a2:75:dd:33,ICMP,7720,749,1333,36.85,6,22,13,1,327.35,0,0,0,Evening,0,0.636,DNS Tunneling,Throttle
19932d6e-da73-4067-ade7-7e250f4058f9,Laptop,192.168.125.223,37:b9:e0:eb:1f:09,TCP,58170,2944,219,293.26,4,6,5,0,353.51,1,0,0,Night,0,0.744,Port Scan,Allow
354d04d4-0e7f-4097-b8fe-3782b58b37ac,Mobile,192.168.56.232,17:a5:42:37:05:1d,TCP,36470,252,778,274.35,13,55,2,1,243.83,1,1,1,Evening,1,0.897,Data Exfiltration,Throttle
4e6ba832-e796-4b26-a0b2-8303bfd20488,Mobile,192.168.81.5,e9:26:4e:8b:20:c3,TCP,37503,1759,1315,191.42,9,49,3,1,52.19,0,0,0,Evening,0,0.814,DNS Tunneling,Block
2ffdb298-0898-49b2-a225-f529268f2170,Server,192.168.198.13,47:7c:07:7b:d4:84,UDP,52763,5105,1444,209.86,12,59,4,0,273.27,0,1,0,Morning,1,0.568,Brute Force,Block
01421135-284f-4a15-a44d-8822069313d7,IoT,192.168.173.65,fa:d4:5f:1a:1f:fa,ICMP,31549,5651,1241,99.25,3,46,14,0,52.73,0,0,1,Evening,0,0.05,Malware,Block
a7cb148e-1dc3-4cc0-ac96-27987a5e38ee,IoT,192.168.188.92,ef:c3:d9:dd:bd:02,ICMP,29343,6359,1249,12.5,15,1,22,0,487.14,1,0,1,Morning,1,0.765,Brute Force,Block
8681f21d-8ee2-4318-94cc-9aaf820681bb,IoT,192.168.85.5,cd:48:23:7e:0b:99,UDP,22294,548,354,231.44,12,11,7,0,35.69,1,1,0,Morning,1,0.781,Malware,Block
ed24e353-6b9b-4f0d-8058-7e02a9d5d54a,IoT,192.168.44.96,7f:8d:6a:2a:92:3f,UDP,8598,5915,283,287.54,0,13,22,1,163.37,0,0,1,Night,0,0.362,Lateral Movement,Block
7265db29-6eda-4116-b71b-319ac113324f,Laptop,192.168.44.137,58:eb:12:ad:15:88,ICMP,10530,3876,679,180.01,13,31,8,0,658.7,1,1,1,Night,1,0.803,DNS Tunneling,Throttle
2bcfe8a9-47e0-4773-b215-4420000ef002,Mobile,192.168.17.108,a6:16:e8:81:23:bb,TCP,17568,4108,71,64.36,13,51,3,1,34.25,1,0,0,Morning,1,0.952,Normal,Block
e299a926-c20f-45eb-80ad-881759fcba44,Mobile,192.168.208.168,48:6b:13:7f:32:15,UDP,40128,2918,924,299.4,8,25,10,0,327.11,0,1,0,Afternoon,0,0.669,Port Scan,Block
7d35493e-b65a-4781-87c7-84379c523580,Server,192.168.52.184,fe:55:48:cf:d2:df,UDP,23709,5261,201,223.3,15,39,22,1,602.37,0,0,0,Night,0,0.237,DNS Tunneling,Block
c26c09b5-a744-4ee6-a32c-cb157cd6b7ea,Server,192.168.113.251,7c:72:8a:4a:fb:5f,ICMP,44254,5229,811,217.55,11,30,16,0,401.63,0,0,1,Night,0,0.544,Port Scan,Block
497a692c-690a-4b2b-90a5-85b54c4c0516,Laptop,192.168.172.104,8d:1e:aa:ec:ed:91,ICMP,10855,4413,574,104.9,15,56,0,0,189.29,1,0,0,Morning,0,0.501,Port Scan,Throttle
5a95a06e-be06-4c5c-8750-13b00a36e9b3,IoT,192.168.171.161,c0:31:db:9f:95:e9,ICMP,30625,1258,303,297.07,8,49,19,0,261.62,1,0,0,Night,0,0.387,Malware,Throttle
66b5f2bb-146a-47af-9768-b363709c5ba7,Server,192.168.133.62,f8:e4:3b:82:c6:87,ICMP,1423,7529,1328,28.02,0,37,12,1,222.11,0,0,1,Night,0,0.683,Lateral Movement,Throttle
2ea21ff8-6647-42fb-9593-0ed7b5d17ff3,IoT,192.168.253.181,80:4f:a7:bd:ad:3d,UDP,54997,3551,1021,242.51,3,18,6,0,322.45,1,0,1,Night,1,0.652,DNS Tunneling,Allow
edb838b1-39e3-474c-9784-ab6e7831f52e,Server,192.168.228.213,cd:1f:f5:d6:41:15,TCP,56384,1366,102,242.82,6,6,16,0,395.23,1,1,1,Afternoon,0,0.372,Normal,Block
9ea6c5d4-34a4-4a26-b6da-f1a4b10de3e9,Server,192.168.181.239,5d:f2:02:98:77:5e,ICMP,35052,5524,734,73.88,12,53,20,0,196.55,1,1,1,Night,1,0.286,Brute Force,Throttle
de89f7e5-8ce7-4e68-bbd3-871535bdae63,Laptop,192.168.133.129,c1:2e:bc:c3:11:62,UDP,42028,1002,558,182.81,7,2,16,1,254.66,0,1,0,Afternoon,0,0.779,Lateral Movement,Throttle
a606789e-4928-4c33-b4dd-9e6d928a77cb,Laptop,192.168.76.8,f0:4f:e3:ec:bf:b3,UDP,29719,4387,1496,89.14,11,46,5,0,288.57,0,0,1,Morning,0,0.536,Data Exfiltration,Allow
04527945-66f6-4824-926e-23d35228238b,Server,192.168.94.167,d0:c0:9c:74:67:6a,TCP,37288,204,1145,295.65,0,46,13,0,19.64,1,1,0,Morning,1,0.356,Port Scan,Throttle
92245102-e97c-4a66-bd18-930562a8ab44,Server,192.168.39.152,6d:e4:dc:03:68:47,UDP,34604,1328,1265,170.58,0,11,22,0,455.4,1,1,1,Evening,0,0.226,Data Exfiltration,Block
1de1187f-8a09-40bb-9069-d21bf32f5c6c,Laptop,192.168.250.46,3f:94:ca:e3:4b:9b,UDP,64491,3319,693,92.98,9,31,0,1,292.47,0,1,0,Evening,1,0.788,Lateral Movement,Throttle
7acfb58e-fdf8-4a9d-9dc5-5d13f2295a30,Mobile,192.168.184.161,7b:20:dc:ac:fc:4e,ICMP,16202,6011,575,294.32,6,50,15,1,594.43,0,1,1,Evening,1,0.109,Brute Force,Throttle
